order_id,customer_id,restaurant_id,order_date,order_time,order_status,order_channel,payment_method,promotion_id,total_amount,restaurant_name,restaurant_type,location_id,city_area,gender,preferred_channel,promotion_name,promotion_type
46499,13795,18,2025-04-23,14:28:00,Completed,Takeaway,Card,97,6994.29,Restaurant 018,Fast Food,18,Gulshan-18,Other,Dine-in,Promotion 097,Seasonal
46500,11257,7,2025-11-23,13:22:00,Completed,Takeaway,Card,,16126.89,Restaurant 007,Casual Dining,7,Clifton-7,Other,Website/App,,
46502,33449,6,2025-01-17,19:57:00,Completed,Third-party Delivery,Card,52,15394.08,Restaurant 006,Fast Food,6,Garden-6,Other,Third-party Delivery,Promotion 052,Percentage Discount
46503,5658,7,2025-09-17,18:14:00,Completed,Website/App,Card,,11520.1,Restaurant 007,Casual Dining,7,Clifton-7,Male,Website/App,,
46504,44428,1,2025-10-08,14:11:00,Completed,Takeaway,Cash,67,12628.5,Restaurant 001,Casual Dining,1,North-1,Other,Takeaway,Promotion 067,Percentage Discount
46505,33266,14,2025-02-10,19:38:00,Completed,Takeaway,Online Wallet,,8652.4,Restaurant 014,Cafe,14,West-14,Female,Takeaway,,
46506,1649,3,2025-11-24,20:23:00,Completed,Dine-in,Online Wallet,,12174.0,Restaurant 003,Fast Food,3,East-3,Other,Dine-in,,
46507,30296,14,2025-08-29,21:00:00,Completed,Website/App,Cash,,10312.72,Restaurant 014,Cafe,14,West-14,Male,Website/App,,
46508,39421,16,2025-05-15,19:56:00,Completed,Dine-in,Cash,,11884.44,Restaurant 016,Cafe,16,Garden-16,Female,Takeaway,,
46509,1089,11,2025-10-24,21:08:00,Completed,Dine-in,Cash,,12448.87,Restaurant 011,Cafe,11,North-11,Female,Third-party Delivery,,
46510,26027,6,2025-09-28,19:45:00,Completed,Website/App,Cash,,14967.18,Restaurant 006,Fast Food,6,Garden-6,Other,Dine-in,,
46511,9355,9,2025-09-20,17:55:00,Completed,Website/App,Cash,,4931.36,Restaurant 009,Cafe,9,Defence-9,Other,Third-party Delivery,,
46512,37352,14,2025-01-20,09:57:00,Completed,Website/App,Cash,,11382.48,Restaurant 014,Cafe,14,West-14,Other,Takeaway,,
46513,21531,12,2025-03-18,18:23:00,Completed,Website/App,Online Wallet,,24582.43,Restaurant 012,Fast Food,12,South-12,Other,Third-party Delivery,,
46514,21073,18,2025-11-05,20:11:00,Completed,Third-party Delivery,Cash,,10384.83,Restaurant 018,Fast Food,18,Gulshan-18,Male,Third-party Delivery,,
46515,42406,9,2025-08-08,20:59:00,Completed,Takeaway,Cash,,4710.37,Restaurant 009,Cafe,9,Defence-9,Male,Dine-in,,
46517,1914,3,2025-06-25,10:25:00,Completed,Dine-in,Online Wallet,,9173.91,Restaurant 003,Fast Food,3,East-3,Male,Takeaway,,
46518,5896,2,2025-08-08,13:12:00,Completed,Dine-in,Cash,,15025.7,Restaurant 002,Casual Dining,2,South-2,Male,Website/App,,
46519,6160,7,2025-09-07,18:00:00,Completed,Dine-in,Online Wallet,,10343.23,Restaurant 007,Casual Dining,7,Clifton-7,Other,Dine-in,,
46520,8116,1,2025-10-25,21:30:00,Completed,Dine-in,Online Wallet,,10403.06,Restaurant 001,Casual Dining,1,North-1,Male,Website/App,,
46521,31183,20,2025-01-15,22:53:00,Completed,Third-party Delivery,Cash,58,8294.55,Restaurant 020,Fast Food,20,Korangi-20,Other,Third-party Delivery,Promotion 058,Percentage Discount
46522,9309,17,2025-11-16,14:45:00,Completed,Third-party Delivery,Card,,9298.41,Restaurant 017,Casual Dining,17,Clifton-17,Male,Takeaway,,
46525,28287,4,2025-03-20,14:00:00,Completed,Dine-in,Online Wallet,,9482.51,Restaurant 004,Cafe,4,West-4,Female,Website/App,,
46526,46908,3,2025-11-25,21:14:00,Completed,Dine-in,Cash,,10329.6,Restaurant 003,Fast Food,3,East-3,Other,Takeaway,,
46528,18410,4,2025-02-21,13:05:00,Completed,Website/App,Cash,,9147.17,Restaurant 004,Cafe,4,West-4,Other,Dine-in,,
46529,28298,2,2025-01-10,18:04:00,Completed,Dine-in,Online Wallet,,13588.08,Restaurant 002,Casual Dining,2,South-2,Other,Third-party Delivery,,
46531,27889,9,2025-07-12,19:16:00,Completed,Takeaway,Cash,,3839.4,Restaurant 009,Cafe,9,Defence-9,Female,Third-party Delivery,,
46532,43749,15,2025-03-07,19:48:00,Completed,Website/App,Cash,,18684.95,Restaurant 015,Fast Food,15,Central-15,Male,Third-party Delivery,,
46534,36549,18,2025-02-06,21:58:00,Completed,Third-party Delivery,Card,,8818.57,Restaurant 018,Fast Food,18,Gulshan-18,Female,Takeaway,,
46535,10369,16,2025-02-14,13:26:00,Completed,Website/App,Online Wallet,,11244.68,Restaurant 016,Cafe,16,Garden-16,Male,Third-party Delivery,,
46536,47410,7,2025-11-07,12:42:00,Completed,Dine-in,Online Wallet,77,11859.76,Restaurant 007,Casual Dining,7,Clifton-7,Other,Dine-in,Promotion 077,Bundle
46537,13101,7,2025-10-20,21:28:00,Completed,Website/App,Card,,13226.99,Restaurant 007,Casual Dining,7,Clifton-7,Female,Takeaway,,
46538,17357,4,2025-08-10,12:34:00,Completed,Dine-in,Online Wallet,,6829.41,Restaurant 004,Cafe,4,West-4,Other,Website/App,,
46539,40256,4,2025-02-19,20:08:00,Completed,Third-party Delivery,Cash,,10736.95,Restaurant 004,Cafe,4,West-4,Other,Third-party Delivery,,
46540,8876,4,2025-07-01,21:44:00,Completed,Website/App,Card,,6671.36,Restaurant 004,Cafe,4,West-4,Female,Website/App,,
46542,13731,7,2025-07-08,18:40:00,Completed,Takeaway,Card,,10318.63,Restaurant 007,Casual Dining,7,Clifton-7,Male,Third-party Delivery,,
46544,11939,19,2025-08-19,19:12:00,Completed,Website/App,Card,,3688.73,Restaurant 019,Fast Food,19,Defence-19,Female,Website/App,,
46545,11457,5,2025-04-23,19:56:00,Completed,Takeaway,Card,70,16050.77,Restaurant 005,Casual Dining,5,Central-5,Male,Third-party Delivery,Promotion 070,Seasonal
46547,12592,14,2025-07-12,21:27:00,Completed,Website/App,Online Wallet,114,8204.22,Restaurant 014,Cafe,14,West-14,Female,Dine-in,Promotion 114,Percentage Discount
46548,27831,18,2025-12-03,20:43:00,Completed,Dine-in,Cash,,8432.5,Restaurant 018,Fast Food,18,Gulshan-18,Female,Website/App,,
46550,47778,9,2025-03-02,21:49:00,Completed,Third-party Delivery,Card,,4362.77,Restaurant 009,Cafe,9,Defence-9,Other,Dine-in,,
46551,5749,14,2025-08-30,14:18:00,Completed,Takeaway,Online Wallet,,8263.56,Restaurant 014,Cafe,14,West-14,Female,Website/App,,
46552,25514,11,2025-07-03,13:54:00,Completed,Website/App,Cash,,11852.35,Restaurant 011,Cafe,11,North-11,Female,Website/App,,
46553,41301,1,2025-07-24,21:27:00,Completed,Takeaway,Online Wallet,,11979.57,Restaurant 001,Casual Dining,1,North-1,Female,Third-party Delivery,,
46554,39839,11,2025-01-04,22:03:00,Completed,Third-party Delivery,Card,,15069.0,Restaurant 011,Cafe,11,North-11,Other,Dine-in,,
46555,3916,13,2025-05-30,14:43:00,Completed,Dine-in,Card,,9379.74,Restaurant 013,Cafe,13,East-13,Female,Dine-in,,
46556,14027,14,2025-01-05,19:42:00,Completed,Takeaway,Card,,9543.24,Restaurant 014,Cafe,14,West-14,Other,Website/App,,
46557,10743,2,2025-12-08,21:06:00,Completed,Website/App,Online Wallet,,13452.26,Restaurant 002,Casual Dining,2,South-2,Female,Dine-in,,
46559,39430,17,2025-12-04,11:20:00,Completed,Website/App,Cash,,12434.49,Restaurant 017,Casual Dining,17,Clifton-17,Male,Dine-in,,
46560,12622,6,2025-05-24,18:22:00,Completed,Website/App,Card,,21754.23,Restaurant 006,Fast Food,6,Garden-6,Other,Takeaway,,
46563,31459,20,2025-06-11,19:14:00,Completed,Dine-in,Online Wallet,,5991.84,Restaurant 020,Fast Food,20,Korangi-20,Female,Takeaway,,
46564,6552,15,2025-05-25,13:00:00,Completed,Website/App,Card,,13526.11,Restaurant 015,Fast Food,15,Central-15,Female,Takeaway,,
46566,9413,1,2025-01-01,21:21:00,Completed,Dine-in,Card,,13888.25,Restaurant 001,Casual Dining,1,North-1,Male,Dine-in,,
46568,19150,2,2025-10-01,22:28:00,Completed,Dine-in,Card,4,17573.81,Restaurant 002,Casual Dining,2,South-2,Other,Takeaway,Promotion 004,Seasonal
46569,48236,12,2025-12-02,20:13:00,Completed,Dine-in,Online Wallet,,24762.64,Restaurant 012,Fast Food,12,South-12,Other,Website/App,,
46571,13701,3,2025-07-01,18:58:00,Completed,Website/App,Card,,9921.04,Restaurant 003,Fast Food,3,East-3,Female,Website/App,,
46572,39301,2,2025-02-09,20:27:00,Completed,Takeaway,Card,,20430.34,Restaurant 002,Casual Dining,2,South-2,Other,Website/App,,
46573,12419,13,2025-04-28,14:06:00,Completed,Third-party Delivery,Cash,,9075.61,Restaurant 013,Cafe,13,East-13,Male,Website/App,,
46574,4700,6,2025-12-13,20:37:00,Completed,Dine-in,Online Wallet,,15158.38,Restaurant 006,Fast Food,6,Garden-6,Male,Third-party Delivery,,
46575,27222,2,2025-10-04,19:17:00,Completed,Dine-in,Cash,,14142.69,Restaurant 002,Casual Dining,2,South-2,Other,Third-party Delivery,,
46576,36739,5,2025-07-30,14:01:00,Completed,Dine-in,Online Wallet,,23300.7,Restaurant 005,Casual Dining,5,Central-5,Other,Dine-in,,
46577,7492,20,2025-08-17,18:06:00,Completed,Takeaway,Cash,,8691.93,Restaurant 020,Fast Food,20,Korangi-20,Female,Takeaway,,
46578,21686,12,2025-10-19,19:55:00,Completed,Takeaway,Card,,27130.19,Restaurant 012,Fast Food,12,South-12,Female,Dine-in,,
46579,41749,12,2025-06-10,18:24:00,Completed,Third-party Delivery,Online Wallet,,19676.45,Restaurant 012,Fast Food,12,South-12,Male,Third-party Delivery,,
46580,45054,13,2025-01-03,12:38:00,Completed,Takeaway,Cash,,9393.24,Restaurant 013,Cafe,13,East-13,Male,Dine-in,,
46581,48231,3,2025-08-25,17:50:00,Completed,Third-party Delivery,Cash,,8306.43,Restaurant 003,Fast Food,3,East-3,Male,Takeaway,,
46582,4177,3,2025-08-24,18:45:00,Completed,Takeaway,Card,,9483.34,Restaurant 003,Fast Food,3,East-3,Female,Website/App,,
46583,31996,8,2025-04-21,21:44:00,Completed,Dine-in,Cash,,6590.4,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Website/App,,
46584,43689,3,2025-03-26,18:07:00,Completed,Third-party Delivery,Cash,,10823.33,Restaurant 003,Fast Food,3,East-3,Female,Dine-in,,
46585,27206,5,2025-09-04,15:21:00,Completed,Takeaway,Cash,,14221.96,Restaurant 005,Casual Dining,5,Central-5,Female,Third-party Delivery,,
46586,3163,7,2025-08-23,22:46:00,Completed,Dine-in,Cash,,10680.42,Restaurant 007,Casual Dining,7,Clifton-7,Male,Takeaway,,
46587,27731,15,2025-02-20,22:38:00,Completed,Dine-in,Online Wallet,,15623.53,Restaurant 015,Fast Food,15,Central-15,Other,Dine-in,,
46588,19341,16,2025-06-25,11:35:00,Completed,Website/App,Cash,,11790.83,Restaurant 016,Cafe,16,Garden-16,Female,Website/App,,
46589,18206,10,2025-11-11,14:18:00,Completed,Dine-in,Card,,5623.45,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Website/App,,
46590,33158,16,2025-10-26,16:48:00,Completed,Takeaway,Cash,,15069.51,Restaurant 016,Cafe,16,Garden-16,Female,Takeaway,,
46591,43899,8,2025-03-17,11:23:00,Completed,Third-party Delivery,Online Wallet,,9558.52,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Website/App,,
46593,28576,16,2025-07-10,22:03:00,Completed,Website/App,Online Wallet,,11927.91,Restaurant 016,Cafe,16,Garden-16,Other,Third-party Delivery,,
46594,48597,15,2025-04-03,11:44:00,Completed,Website/App,Cash,22,14401.65,Restaurant 015,Fast Food,15,Central-15,Male,Takeaway,Promotion 022,Seasonal
46595,19735,20,2025-12-28,18:38:00,Completed,Website/App,Cash,,3909.52,Restaurant 020,Fast Food,20,Korangi-20,Male,Website/App,,
46596,5480,5,2025-04-29,19:29:00,Completed,Takeaway,Cash,,17619.42,Restaurant 005,Casual Dining,5,Central-5,Male,Website/App,,
46597,5291,9,2025-05-08,21:07:00,Completed,Third-party Delivery,Online Wallet,,4503.07,Restaurant 009,Cafe,9,Defence-9,Other,Takeaway,,
46598,16225,20,2025-01-20,09:23:00,Completed,Website/App,Card,58,5175.51,Restaurant 020,Fast Food,20,Korangi-20,Male,Takeaway,Promotion 058,Percentage Discount
46599,30852,3,2025-04-21,21:16:00,Completed,Takeaway,Online Wallet,,11079.99,Restaurant 003,Fast Food,3,East-3,Other,Third-party Delivery,,
46600,39029,9,2025-11-01,18:37:00,Completed,Dine-in,Cash,,5102.3,Restaurant 009,Cafe,9,Defence-9,Male,Third-party Delivery,,
46601,36380,13,2025-07-12,14:26:00,Completed,Dine-in,Card,,12259.48,Restaurant 013,Cafe,13,East-13,Other,Takeaway,,
46602,34015,7,2025-02-03,13:33:00,Completed,Website/App,Online Wallet,,10818.9,Restaurant 007,Casual Dining,7,Clifton-7,Male,Takeaway,,
46603,38227,20,2025-04-05,14:09:00,Completed,Dine-in,Online Wallet,,4920.48,Restaurant 020,Fast Food,20,Korangi-20,Other,Dine-in,,
46607,30377,9,2025-12-21,13:34:00,Completed,Third-party Delivery,Online Wallet,,3465.21,Restaurant 009,Cafe,9,Defence-9,Male,Third-party Delivery,,
46608,12487,1,2025-08-18,20:14:00,Completed,Dine-in,Card,106,10284.69,Restaurant 001,Casual Dining,1,North-1,Other,Third-party Delivery,Promotion 106,Seasonal
46609,7549,1,2025-09-29,19:08:00,Completed,Website/App,Cash,103,14743.29,Restaurant 001,Casual Dining,1,North-1,Female,Dine-in,Promotion 103,Percentage Discount
46610,37363,2,2025-09-27,21:53:00,Completed,Website/App,Online Wallet,,19183.53,Restaurant 002,Casual Dining,2,South-2,Male,Takeaway,,
46611,46166,6,2025-07-02,20:43:00,Completed,Website/App,Online Wallet,,11730.52,Restaurant 006,Fast Food,6,Garden-6,Female,Website/App,,
46612,2193,16,2025-06-08,14:06:00,Completed,Third-party Delivery,Cash,,13726.67,Restaurant 016,Cafe,16,Garden-16,Female,Dine-in,,
46613,9706,17,2025-02-26,17:35:00,Completed,Dine-in,Cash,,12614.34,Restaurant 017,Casual Dining,17,Clifton-17,Male,Website/App,,
46614,30647,12,2025-05-30,20:52:00,Completed,Website/App,Card,,27080.25,Restaurant 012,Fast Food,12,South-12,Male,Third-party Delivery,,
46615,10559,11,2025-12-24,14:08:00,Completed,Takeaway,Online Wallet,,11734.1,Restaurant 011,Cafe,11,North-11,Male,Dine-in,,
46618,43904,15,2025-05-17,19:32:00,Completed,Takeaway,Cash,,25260.96,Restaurant 015,Fast Food,15,Central-15,Female,Website/App,,
46619,907,7,2025-11-03,12:07:00,Completed,Takeaway,Online Wallet,,12749.67,Restaurant 007,Casual Dining,7,Clifton-7,Other,Website/App,,
46621,40651,6,2025-08-14,21:25:00,Completed,Website/App,Cash,,10898.43,Restaurant 006,Fast Food,6,Garden-6,Male,Dine-in,,
46625,33497,15,2025-12-30,20:05:00,Completed,Third-party Delivery,Card,,16170.15,Restaurant 015,Fast Food,15,Central-15,Other,Dine-in,,
46626,6536,5,2025-03-13,12:43:00,Completed,Takeaway,Cash,,16183.31,Restaurant 005,Casual Dining,5,Central-5,Male,Website/App,,
46629,41349,12,2025-07-13,21:17:00,Completed,Third-party Delivery,Card,,18641.92,Restaurant 012,Fast Food,12,South-12,Female,Takeaway,,
46630,43301,10,2025-04-26,19:45:00,Completed,Third-party Delivery,Card,,6552.62,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Dine-in,,
46631,15061,18,2025-05-06,21:52:00,Completed,Takeaway,Online Wallet,,6901.48,Restaurant 018,Fast Food,18,Gulshan-18,Other,Website/App,,
46633,23683,10,2025-11-11,19:34:00,Completed,Dine-in,Cash,20,6456.5,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Takeaway,Promotion 020,Seasonal
46634,34407,6,2025-12-27,12:42:00,Completed,Dine-in,Cash,,12756.18,Restaurant 006,Fast Food,6,Garden-6,Other,Dine-in,,
46635,49403,2,2025-08-28,19:18:00,Completed,Dine-in,Online Wallet,4,13291.87,Restaurant 002,Casual Dining,2,South-2,Other,Dine-in,Promotion 004,Seasonal
46636,45061,6,2025-06-19,19:08:00,Completed,Website/App,Cash,,16819.74,Restaurant 006,Fast Food,6,Garden-6,Male,Dine-in,,
46637,16094,5,2025-01-04,14:59:00,Completed,Takeaway,Card,,19079.59,Restaurant 005,Casual Dining,5,Central-5,Other,Website/App,,
46638,8766,13,2025-07-08,15:35:00,Completed,Website/App,Online Wallet,,12520.61,Restaurant 013,Cafe,13,East-13,Other,Takeaway,,
46639,41647,12,2025-04-14,20:49:00,Completed,Third-party Delivery,Cash,,20122.16,Restaurant 012,Fast Food,12,South-12,Female,Website/App,,
46640,39226,7,2025-12-10,22:21:00,Completed,Third-party Delivery,Cash,,11847.55,Restaurant 007,Casual Dining,7,Clifton-7,Other,Takeaway,,
46641,32267,14,2025-07-15,21:41:00,Completed,Website/App,Online Wallet,,7744.29,Restaurant 014,Cafe,14,West-14,Other,Dine-in,,
46642,14140,5,2025-01-13,12:03:00,Completed,Website/App,Online Wallet,,13316.66,Restaurant 005,Casual Dining,5,Central-5,Other,Website/App,,
46643,744,10,2025-09-24,21:25:00,Completed,Website/App,Card,,8163.56,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Website/App,,
46645,34010,14,2025-06-26,11:03:00,Completed,Third-party Delivery,Card,,9910.46,Restaurant 014,Cafe,14,West-14,Male,Dine-in,,
46646,7202,12,2025-04-07,14:47:00,Completed,Takeaway,Online Wallet,,23950.21,Restaurant 012,Fast Food,12,South-12,Female,Website/App,,
46647,28345,9,2025-11-16,20:06:00,Completed,Takeaway,Cash,,4661.4,Restaurant 009,Cafe,9,Defence-9,Other,Takeaway,,
46648,42299,15,2025-06-29,14:11:00,Completed,Website/App,Online Wallet,,20513.59,Restaurant 015,Fast Food,15,Central-15,Female,Third-party Delivery,,
46649,46055,20,2025-12-05,21:45:00,Completed,Third-party Delivery,Cash,,5899.51,Restaurant 020,Fast Food,20,Korangi-20,Male,Third-party Delivery,,
46652,44709,4,2025-09-23,21:19:00,Completed,Website/App,Online Wallet,,6853.56,Restaurant 004,Cafe,4,West-4,Male,Website/App,,
46653,17304,9,2025-06-25,14:35:00,Completed,Third-party Delivery,Online Wallet,101,3993.83,Restaurant 009,Cafe,9,Defence-9,Male,Takeaway,Promotion 101,Percentage Discount
46654,45543,15,2025-05-10,13:53:00,Completed,Dine-in,Card,,23975.89,Restaurant 015,Fast Food,15,Central-15,Other,Third-party Delivery,,
46655,33264,16,2025-06-14,21:49:00,Completed,Takeaway,Card,,11712.66,Restaurant 016,Cafe,16,Garden-16,Other,Dine-in,,
46656,37534,3,2025-07-28,19:38:00,Completed,Third-party Delivery,Card,26,11188.7,Restaurant 003,Fast Food,3,East-3,Female,Dine-in,Promotion 026,Bundle
46660,41462,17,2025-08-08,13:35:00,Completed,Website/App,Card,,11174.07,Restaurant 017,Casual Dining,17,Clifton-17,Other,Dine-in,,
46661,10805,1,2025-08-16,21:38:00,Completed,Dine-in,Card,106,10571.14,Restaurant 001,Casual Dining,1,North-1,Female,Website/App,Promotion 106,Seasonal
46662,36792,12,2025-07-23,19:28:00,Completed,Third-party Delivery,Card,,16438.82,Restaurant 012,Fast Food,12,South-12,Other,Third-party Delivery,,
46663,20246,12,2025-11-25,20:02:00,Completed,Website/App,Cash,,16371.98,Restaurant 012,Fast Food,12,South-12,Male,Takeaway,,
46665,46654,1,2025-12-21,14:10:00,Completed,Dine-in,Cash,,10242.17,Restaurant 001,Casual Dining,1,North-1,Female,Takeaway,,
46666,48109,1,2025-08-08,12:42:00,Completed,Website/App,Cash,105,14245.75,Restaurant 001,Casual Dining,1,North-1,Female,Website/App,Promotion 105,Percentage Discount
46668,27340,13,2025-03-22,19:18:00,Completed,Takeaway,Cash,,8904.27,Restaurant 013,Cafe,13,East-13,Male,Takeaway,,
46669,46523,1,2025-05-29,14:18:00,Completed,Takeaway,Online Wallet,,12247.29,Restaurant 001,Casual Dining,1,North-1,Male,Takeaway,,
46670,38147,19,2025-12-20,19:22:00,Completed,Third-party Delivery,Online Wallet,,6199.88,Restaurant 019,Fast Food,19,Defence-19,Male,Dine-in,,
46671,38288,1,2025-07-22,12:00:00,Completed,Third-party Delivery,Cash,,10057.98,Restaurant 001,Casual Dining,1,North-1,Other,Website/App,,
46672,18242,11,2025-01-30,22:11:00,Completed,Website/App,Card,,9419.9,Restaurant 011,Cafe,11,North-11,Other,Dine-in,,
46673,16621,11,2025-03-05,22:23:00,Completed,Takeaway,Cash,,9051.63,Restaurant 011,Cafe,11,North-11,Female,Third-party Delivery,,
46674,38281,8,2025-06-10,19:39:00,Completed,Takeaway,Cash,,7393.7,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Website/App,,
46675,44852,20,2025-06-15,22:11:00,Completed,Dine-in,Online Wallet,,7613.36,Restaurant 020,Fast Food,20,Korangi-20,Male,Website/App,,
46676,39907,18,2025-12-11,14:45:00,Completed,Website/App,Online Wallet,,6700.84,Restaurant 018,Fast Food,18,Gulshan-18,Other,Takeaway,,
46677,34528,18,2025-03-28,19:27:00,Completed,Website/App,Online Wallet,,5794.38,Restaurant 018,Fast Food,18,Gulshan-18,Male,Third-party Delivery,,
46678,42883,1,2025-10-10,10:29:00,Completed,Website/App,Cash,,12798.17,Restaurant 001,Casual Dining,1,North-1,Other,Dine-in,,
46679,15570,17,2025-08-17,16:15:00,Completed,Takeaway,Card,,12358.07,Restaurant 017,Casual Dining,17,Clifton-17,Female,Dine-in,,
46680,23999,6,2025-08-24,19:10:00,Completed,Dine-in,Online Wallet,117,14250.73,Restaurant 006,Fast Food,6,Garden-6,Other,Website/App,Promotion 117,Bundle
46681,10395,6,2025-03-31,14:05:00,Completed,Dine-in,Card,,11141.88,Restaurant 006,Fast Food,6,Garden-6,Male,Dine-in,,
46682,27760,5,2025-08-07,13:58:00,Completed,Takeaway,Cash,,22073.74,Restaurant 005,Casual Dining,5,Central-5,Female,Third-party Delivery,,
46684,20324,7,2025-07-03,12:42:00,Completed,Dine-in,Card,19,16056.92,Restaurant 007,Casual Dining,7,Clifton-7,Female,Third-party Delivery,Promotion 019,Percentage Discount
46685,10014,11,2025-08-21,18:42:00,Completed,Third-party Delivery,Card,,12104.82,Restaurant 011,Cafe,11,North-11,Other,Takeaway,,
46686,42068,18,2025-04-27,21:31:00,Completed,Third-party Delivery,Card,,6722.13,Restaurant 018,Fast Food,18,Gulshan-18,Other,Takeaway,,
46687,15225,19,2025-03-30,17:30:00,Completed,Takeaway,Card,,2647.47,Restaurant 019,Fast Food,19,Defence-19,Male,Website/App,,
46688,23567,20,2025-02-02,15:30:00,Completed,Website/App,Online Wallet,,4131.41,Restaurant 020,Fast Food,20,Korangi-20,Other,Third-party Delivery,,
46689,36366,14,2025-03-22,21:51:00,Completed,Takeaway,Cash,,7876.53,Restaurant 014,Cafe,14,West-14,Male,Third-party Delivery,,
46690,24561,17,2025-03-10,12:26:00,Completed,Website/App,Card,,12918.24,Restaurant 017,Casual Dining,17,Clifton-17,Female,Takeaway,,
46692,4811,4,2025-12-13,14:34:00,Completed,Dine-in,Online Wallet,,8553.77,Restaurant 004,Cafe,4,West-4,Female,Takeaway,,
